ID1,ID2,Latitude,Longitude,Elevation
1017563,CWHxm1,48.57556,-123.639999,227
1020880,CWHxm1,49.85,-125.133331,50
1021260,CWHxm1,50.016667,-125.300003,41
1021261,CWHxm1,49.95084,-125.270798,97
1021262,CWHxm1,50.066667,-125.316666,98
1021263,CWHxm1,50.05,-125.316666,142
1021265,CWHxm1,50.016667,-125.23333,0
1021266,CWHxm1,49.945,-125.207497,28
1021320,CWHxm1,49.7,-124.866669,27
1021330,CWHxm1,49.99833,-125.195,5
1021830,CWHxm1,49.71667,-124.900002,23
1021838,CWHxm1,49.683333,-125.033333,47
1021958,CWHxm1,50.016667,-124.98333,40
1021960,CWHxm1,50.07139,-124.949402,34
1021988,CWHxm1,49.76306,-124.999199,85
1021989,CWHxm1,49.68639,-125.032501,21
1021990,CWHxm1,49.683333,-125.033333,47
1021994,CWHxm1,49.7,-124.966667,60
1022250,CWHxm1,49.616667,-125.033333,154
1022560,CWHxm1,50.066667,-125.283333,11
1023462,CWHxm1,50.09917,-125.203102,25
1025240,CWHxm1,49.47083,-124.794197,2
1025371,CWHxm1,49.15,-123.966667,93
1025915,CWHxm1,49.883333,-125.133331,5
1026639,CWHxm1,50.01611,-125.303902,27
102ECG0,CWHxm1,49.083333,-124.083336,239
102JR88,CWHxm1,49.71696,-124.976898,94
1030210,CWHxm1,49.25,-124.816666,5
1030220,CWHxm1,49.283333,-124.883331,62
1036218,CWHxm1,49.3,-124.933334,79
1036B06,CWHxm1,49.31669,-124.926399,90
1040445,CWHxm1,49.516667,-123.300003,51
1040908,CWHxm1,49.35,-123.416664,109
104090R,CWHxm1,49.3655,-123.420998,37
104091B,CWHxm1,49.36028,-123.401901,173
1043048,CWHxm1,49.45,-123.433334,65
1043150,CWHxm1,49.4,-123.51667,115
1043152,CWHxm1,49.38583,-123.541397,48
1043582,CWHxm1,49.466667,-123.48333,8
1045440,CWHxm1,49.7,-124.083336,32
10459NN,CWHxm1,49.48791,-123.298897,0
1046115,CWHxm1,49.63444,-124.032204,58
1046391,CWHxm1,49.83417,-124.500298,123
1047179,CWHxm1,49.466667,-123.800003,0
104LC3N,CWHxm1,49.733333,-124.183334,0
1100037,CWHxm1,49.033333,-122.300003,62
1100240,CWHxm1,49.116667,-122.48333,75
1100241,CWHxm1,49.033333,-122.48333,91
1100245,CWHxm1,49.083333,-122.51667,95
1102F3H,CWHxm1,49.133333,-121.966667,16
1103322,CWHxm1,49.216667,-122.599998,41
1103326,CWHxm1,49.20439,-122.558296,27
1100030,CWHxm1,49.02528,-122.360001,60
47,CWHxm1,49.458316,-123.715019,95
46,CWHxm1,49.45,-123.719002,74
31,CWHxm1,50.031134,-125.365936,318
1106200,CWHxm1,49.3333,-123.266701,40
1108435,CWHxm1,49.233333,-123.183334,37
80,CWHxm1,50.026186,-124.986122,64
1107788,CWHxm1,49.05,-122.133331,8
1108436,CWHxm1,49.25,-123.183334,82
1100440,CWHxm1,49.183333,-122.933334,7
1107878,CWHxm1,49.133333,-122.849998,80
1107785,CWHxm1,49.11334,-122.109703,9
1107876,CWHxm1,49.1,-122.833336,2
1101530,CWHxm1,49.17216,-121.924698,14
1101545,CWHxm1,49.166667,-121.866669,14
1101577,CWHxm1,49.166667,-121.966667,14
1101580,CWHxm1,49.183333,-121.900002,15
1101708,CWHxm1,49.1,-122.716698,5
1104080,CWHxm1,49.066667,-122.783333,16
1104554,CWHxm1,49.083333,-122.616669,59
1104555,CWHxm1,49.05,-122.583336,111
1104560,CWHxm1,49.15,-122.650002,81
1104562,CWHxm1,49.166667,-122.533333,3
1104928,CWHxm1,49.066667,-122.400002,139
1105155,CWHxm1,49.133333,-122.616669,17
1106178,CWHxm1,49.20831,-122.690201,6
1106300,CWHxm1,49.15,-122.699997,14
1106720,CWHxm1,49.116667,-122.849998,76
1106764,CWHxm1,49.17917,-123.087196,4
1107080,CWHxm1,49.08194,-121.894699,106
1108449,CWHxm1,49.233333,-123.133331,102
1108462,CWHxm1,49.216667,-123.133331,61
1108463,CWHxm1,49.233333,-123.116669,91
1108470,CWHxm1,49.233333,-123.150002,80
1108473,CWHxm1,49.233333,-123.183334,37
1108475,CWHxm1,49.216667,-123.066666,83
1108487,CWHxm1,49.25,-123.25,0
1108530,CWHxm1,49.1,-122,22
1108824,CWHxm1,49.347,-123.193199,177
1108826,CWHxm1,49.383333,-123.283333,0
1108829,CWHxm1,49.333333,-123.183334,11
1108837,CWHxm1,49.333333,-123.183334,11
1109004,CWHxm1,49.066667,-122.066666,71
1109006,CWHxm1,49.083333,-122.116669,7
110A1ND,CWHxm1,49.216667,-123,116
110G8G8,CWHxm1,49.1,-122.849998,1
110S001,CWHxm1,49.15,-122.783333,71
1012628,CWHxm1,48.35,-123.629997,117
102003,CWHxm1,48.993333,-123.884445,252
104312,CWHxm1,49.660278,-123.965553,166
1103636,CWHxm1,49.033333,-122.199997,12
542,CWHxm1,49.5,-124.900002,199
COX,CWHxm1,49.64,-125.080002,157
T13,CWHxm1,49.158333,-122.901665,113
T18,CWHxm1,49.215556,-122.982498,118
T27,CWHxm1,49.096111,-122.566391,90
QSM,CWHxm1,50.029272,-125.300385,11
T13,CWHxm1,49.158333,-122.901665,113
T15,CWHxm1,49.132778,-122.693336,86
T18,CWHxm1,49.215556,-122.982498,118
T27,CWHxm1,49.096111,-122.566391,90
15092,CWHxm1,49.07556,-122.425278,115
64093,CWHxm1,49.83003,-125.190063,106
102027,CWHxm1,49.526944,-124.918335,245
102046,CWHxm1,49.866944,-125.301666,186
102408,CWHxm1,49.0925,-124.265831,244
102409,CWHxm1,49.714722,-125.084442,85
46,CWHxm1,49.45,-123.719002,74
47,CWHxm1,49.458316,-123.715019,95
CMX,CWHxm1,49.643056,-125.094444,138
COX,CWHxm1,49.64,-125.080002,157
JHT,CWHxm1,50.043333,-125.308609,18
T12,CWHxm1,49.156111,-121.940559,14
104LC3N,CWHxm1,49.733333,-124.183334,0
1010780,CWHxm1,48.333333,-123.633331,25
1012055,CWHxm1,48.82944,-124.0522,179
1012628,CWHxm1,48.35,-123.633331,61
1014820,CWHxm1,48.57492,-123.5299,370
1023462,CWHxm1,50.09917,-125.203102,25
1017230,CWHxm1,48.64722,-123.626701,156
1017559,CWHxm1,48.416667,-123.633331,316
1020880,CWHxm1,49.85,-125.133331,50
1021260,CWHxm1,50.016667,-125.300003,41
1021261,CWHxm1,49.95084,-125.270798,97
1021263,CWHxm1,50.05,-125.316666,142
1021262,CWHxm1,50.066667,-125.316666,98
1021265,CWHxm1,50.016667,-125.23333,0
1021266,CWHxm1,49.945,-125.207497,28
1021320,CWHxm1,49.7,-124.866669,27
1021330,CWHxm1,49.99833,-125.195,5
1021830,CWHxm1,49.71667,-124.900002,23
1021838,CWHxm1,49.683333,-125.033333,47
1021950,CWHxm1,50.083333,-125.033333,0
1021960,CWHxm1,50.07139,-124.949402,34
1021988,CWHxm1,49.76306,-124.999199,85
1021989,CWHxm1,49.68639,-125.032501,21
1022250,CWHxm1,49.616667,-125.033333,154
1025240,CWHxm1,49.47083,-124.794197,2
1025371,CWHxm1,49.15,-123.966667,93
1025915,CWHxm1,49.883333,-125.133331,5
1026639,CWHxm1,50.01611,-125.303902,27
102JR88,CWHxm1,49.71696,-124.976898,94
1030210,CWHxm1,49.25,-124.816666,5
1030220,CWHxm1,49.283333,-124.883331,62
1030230,CWHxm1,49.33722,-124.982201,79
10459NN,CWHxm1,49.48791,-123.298897,0
1046391,CWHxm1,49.83417,-124.500298,123
1047179,CWHxm1,49.466667,-123.800003,0
1036206,CWHxm1,49.25,-124.833336,8
1036218,CWHxm1,49.3,-124.933334,79
1036B06,CWHxm1,49.31669,-124.926399,90
1043150,CWHxm1,49.4,-123.51667,115
1043152,CWHxm1,49.38583,-123.541397,48
bc65,CWHxm1,49.0725,-122.145836,7
101006,CWHxm1,48.809722,-123.923615,397
101008,CWHxm1,48.784722,-123.893333,211
101023,CWHxm1,48.621389,-123.679169,323
102001,CWHxm1,49.026667,-123.936386,182
102003,CWHxm1,48.993333,-123.884445,252
102017,CWHxm1,50.043056,-125.400558,176
102018,CWHxm1,50.110278,-125.399445,43
104025,CWHxm1,49.989167,-124.660553,398
104312,CWHxm1,49.660278,-123.965553,166
T34,CWHxm1,49.023611,-122.343887,62
T30,CWHxm1,49.214722,-122.581947,50
1016780,CWHxm2,48.4167,-124.050003,0
1021480,CWHxm2,50.33,-125.43,0
934,CWHxm2,48.8181,-124.136101,193
GLD,CWHxm2,49.705833,-126.10611,39
HEB,CWHxm2,49.815278,-125.986389,199
20,CWHxm2,49.768592,-126.052498,64
CRU,CWHxm2,49.579167,-125.200836,173
ELK,CWHxm2,49.857128,-125.812897,271
QIN,CWHxm2,49.93,-125.5,282
SCA,CWHxm2,49.996944,-125.583885,197
3B04,CWHxm2,49.8574,-125.815598,270
101009,CWHxm2,48.6375,-123.720833,306
102014,CWHxm2,50.176111,-125.576668,251
102025,CWHxm2,49.257222,-124.500557,475
102035,CWHxm2,49.736667,-125.173058,506
102424,CWHxm2,48.859167,-123.907776,623
106038,CWHxm2,50.313056,-125.392502,156
08HA072,CWHxm2,48.93389,-124.25,432
1012040,CWHxm2,48.82444,-124.133301,186
1013519,CWHxm2,48.833333,-124.199997,173
1019010,CWHxm2,48.883333,-124.216667,426
1020885,CWHxm2,50.416667,-125.5,0
1021230,CWHxm2,49.283333,-124.583336,332
1027114,CWHxm2,50.316667,-125.933334,37
1027775,CWHxm2,50,-125.583336,180
10277GN,CWHxm2,49.883333,-125.650002,225
1027870,CWHxm2,50.216667,-125.099998,82
1028L3M,CWHxm2,49.9,-125.633331,471
1030180,CWHxm2,49.366667,-124.933334,103
1030552,CWHxm2,49.366667,-125.150002,85
1033230,CWHxm2,49.666667,-126.166664,0
1033232,CWHxm2,49.78306,-126.048302,138
1036205,CWHxm2,49.233333,-124.800003,77
1036207,CWHxm2,49.233333,-124.783333,104
1036208,CWHxm2,49.20167,-124.751701,162
1036210,CWHxm2,49.25,-124.800003,27
106CDL0,CWHxm2,50.4,-125.866669,0
41,CWHxm2,50.3117,-125.5867,161
37,CWHxm2,49.3775,-124.933296,121
23,CWHxm2,49.2267,-124.908302,451
24,CWHxm2,49.2,-124.599998,498
21,CWHxm2,50.2,-126.599998,171
48074148,CWHxm2,50.09,-125.669998,263
bcst001,CWHxm2,50.20833,-126.583328,181
1015242,CWHxm2,48.38,-123.879997,0
1017556,CWHxm2,48.36,-123.730003,10
1018642,CWHxm2,48.36,-123.75,25
43418660,CWHxm2,49.97,-125.580002,230
SAM,CWHxm2,50.091667,-125.672218,248
102026,CWHxm2,50.221389,-125.710281,118
102302,CWHxm2,50.186667,-126.394722,401
102418,CWHxm2,50.031111,-126.37278,251
102419,CWHxm2,50.186389,-126.604164,210
102424,CWHxm2,48.859167,-123.907776,623
21,CWHxm2,50.2,-126.599998,171
23,CWHxm2,49.2267,-124.908302,451
37,CWHxm2,49.3775,-124.933296,121
40,CWHxm2,48.4067,-123.760002,92
41,CWHxm2,50.3117,-125.5867,161
934,CWHxm2,48.8181,-124.136101,193
CRU,CWHxm2,49.579167,-125.200836,173
ELK,CWHxm2,49.857128,-125.812897,271
GLD,CWHxm2,49.705833,-126.10611,39
SCA,CWHxm2,49.996944,-125.583885,197
102037,CWHxm2,50.400556,-125.694168,195
HEB,CWHxm2,49.815278,-125.986389,199
08HA072,CWHxm2,48.93389,-124.25,432
1012040,CWHxm2,48.82444,-124.133301,186
1016203,CWHxm2,48.4,-123.98333,49
1016780,CWHxm2,48.416667,-124.050003,0
1017254,CWHxm2,48.37681,-123.920998,2
1018642,CWHxm2,48.366667,-123.75,10
1019010,CWHxm2,48.883333,-124.216667,426
1021480,CWHxm2,50.33333,-125.433296,0
1033232,CWHxm2,49.78306,-126.048302,138
1027114,CWHxm2,50.316667,-125.933334,37
1027775,CWHxm2,50,-125.583336,180
10277GN,CWHxm2,49.883333,-125.650002,225
1028L3M,CWHxm2,49.9,-125.633331,471
1030180,CWHxm2,49.366667,-124.933334,103
1030552,CWHxm2,49.366667,-125.150002,85
1033230,CWHxm2,49.666667,-126.166664,0
1036205,CWHxm2,49.233333,-124.800003,77
1036210,CWHxm2,49.25,-124.800003,27
1036208,CWHxm2,49.20167,-124.751701,162
QIN,CWHxm2,49.93,-125.5,282
SAM,CWHxm2,50.091667,-125.672218,248
101009,CWHxm2,48.6375,-123.720833,306
101414,CWHxm2,48.902778,-124.243614,345
102008,CWHxm2,49.109444,-124.034721,477
102012,CWHxm2,50.060278,-125.575836,293
102014,CWHxm2,50.176111,-125.576668,251
102016,CWHxm2,49.951944,-125.481392,312
102020,CWHxm2,50.1525,-125.30806,214
102022,CWHxm2,50.257778,-125.439163,250
102025,CWHxm2,49.257222,-124.500557,475
102035,CWHxm2,49.736667,-125.173058,506
102325,CWHxm2,49.856944,-125.807503,264
106038,CWHxm2,50.313056,-125.392502,156
106CDL0,CWHxm2,50.4,-125.866669,0
2B09,ESSFdc1,49.1013,-117.872101,1904
2.00E+03,ESSFdc1,49.7198,-118.971397,1671
2.00E+06,ESSFdc1,49.5416,-118.521698,1992
2E07P,ESSFdc1,49.55,-118.682999,1808
2E07P,ESSFdc1,49.55,-118.682999,1808
2F09,ESSFdc2,50.0168,-119.745102,1790
2F13,ESSFdc2,50.0809,-119.741898,1634
2F23,ESSFdc2,49.8849,-120.028999,1741
112124,ESSFdc2,49.638889,-119.369446,1889
278,ESSFdc2,49.3233,-120.794998,1675
2F18P,ESSFdc2,49.8833,-120,1590
278,ESSFdc2,49.3233,-120.794998,1675
29092,ESSFdc2,49.90672,-120.013359,1703
2F18P,ESSFdc2,49.8833,-120,1590
253,ESSFdc3,50.8883,-119.838303,1538
313,ESSFdc3,50.888,-119.837997,1538
1168204,ESSFdc3,50.903,-119.911003,1851
253,ESSFdc3,50.8883,-119.838303,1538
116QK0M,ESSFdcp,50.9,-119.916664,1992
1145730,ESSFdcp,49.15,-117.916664,2305
2F10,ESSFdcw,50.3709,-119.059196,1833
1130874,ESSFdcw,49.733333,-118.933334,2042
113022,ESSFdcw,49.733333,-118.933334,2042
1155402,ESSFdk1,49.766667,-114.833336,1858
1151915,ESSFdk1,49.516667,-114.650002,1694
1171105,ESSFdk2,50.75222,-116.706398,1501
1179008,ESSFdk2,51.433333,-116.333336,1760
117900R,ESSFdk2,51.45,-116.333336,1783
11790J1,ESSFdk2,51.44278,-116.344398,1600
793,ESSFdk2,51.1767,-117.230301,1498
2A07,ESSFdk2,51.4351,-116.351997,1649
2C16,ESSFdk2,50.5339,-115.126404,1761
2C20,ESSFdk2,51.2139,-116.067497,1611
115556,ESSFdk2,50.5,-114.98333,1690
793,ESSFdk2,51.1767,-117.230301,1498
37121,ESSFdk2,51.31514,-116.878471,1846
115509,ESSFdk2,50.236667,-114.92778,1853
115511,ESSFdk2,50.244444,-114.931946,1683
115583,ESSFdk2,50.65,-115.533333,1588
115556,ESSFdk2,50.5,-114.98333,1690
2C15,ESSFdkp,50.9025,-115.615501,2230
1152898,ESSFdkw,50.2,-114.816666,2222
117R00H,ESSFdkw,51.35639,-116.3367,2020
115510,ESSFdkw,50.230556,-114.93528,2075
423,ESSFdkw,49.4562,-115.626297,2176
115510,ESSFdkw,50.230556,-114.93528,2075
115180,ESSFdkw,49.236111,-114.984169,1930
GRN,ESSFdv1,50.795583,-122.924614,1770
1C12P,ESSFdv1,50.8,-122.917,1569
1C12,ESSFdv1,50.7956,-122.9244,1764
GRN,ESSFdv1,50.795583,-122.924614,1770
1C12P,ESSFdv1,50.8,-122.917,1569
1C18P,ESSFdv2,50.767,-122.199997,1930
MIS,ESSFdv2,50.762556,-122.207695,1854
1C18,ESSFdv2,50.7641,-122.2062,1904
MIS,ESSFdv2,50.762556,-122.207695,1854
1C37,ESSFdvw,50.7983,-122.745102,1982
1C38,ESSFdvw,50.86,-123.183296,1885
LJU,ESSFdvw,50.859333,-123.183502,1876
BLN,ESSFdvw,50.799278,-122.745247,1988
LJU,ESSFdvw,50.859333,-123.183502,1876
816,ESSFmc,55.503485,-127.191895,1063
1B01,ESSFmc,53.7311,-126.419197,1489
4B04,ESSFmc,54.8875,-126.732697,1488
4B07,ESSFmc,54.8002,-126.799599,1048
4B14,ESSFmc,54.1892,-126.25,1433
4B15,ESSFmc,54.2024,-126.295998,1295
4B03A,ESSFmc,54.7659,-127.277199,1458
4B15P,ESSFmc,54.2,-126.300003,1291
107359,ESSFmc,54.769444,-127.263885,1552
1072692,ESSFmc,54.19861,-126.276604,1280
mtwells,ESSFmc,53.729233,-126.417931,1498
1B01P,ESSFmc,53.733,-126.417,1471
938,ESSFmc,54.6838,-127.325798,1323
4B15P,ESSFmc,54.2,-126.300003,1291
107132,ESSFmc,54.795,-126.87278,1290
109213,ESSFmc,53.861667,-126.955002,1238
107255,ESSFmc,54.451389,-126.656944,1214
107359,ESSFmc,54.769444,-127.263885,1552
1072692,ESSFmc,54.19861,-126.276604,1280
1B07,ESSFmcp,53.4581,-126.297203,1504
4B08,ESSFmcp,54.9289,-126.809402,1493
407,ESSFmh,49.2545,-117.994202,1400
2.00E+01,ESSFmh,50.0836,-118.506401,1387
113023,ESSFmh,49.7125,-118.934998,1617
1128584,ESSFmh,50.35783,-119.055702,1587
32221,ESSFmh,49.20444,-117.896637,1576
33122,ESSFmh,49.24368,-118.052048,1540
113023,ESSFmh,49.7125,-118.934998,1617
1B02,ESSFmk,53.5858,-127.644997,1318
4B01,ESSFmk,53.8558,-127.443604,1418
pondosy,ESSFmk,53.164767,-126.875519,1382
tahtsal,ESSFmk,53.587417,-127.650566,1265
1B08P,ESSFmk,53.167,-126.866997,1331
1B02P,ESSFmkp,53.5667,-127.633331,1581
1B02P,ESSFmkp,53.5667,-127.633331,1581
202,ESSFmm1,52.7027,-118.4701,1634
202,ESSFmm1,52.7027,-118.4701,1634
109320,ESSFmm1,52.715278,-119.216667,1691
109980,ESSFmm1,53.333333,-120.133331,1675
1170R01,ESSFmm3,50.95,-116.933334,1420
764,ESSFmm3,51.143607,-117.207733,1630
774,ESSFmm3,50.9,-116.900002,1407
2A19,ESSFmm3,50.9626,-116.942299,1533
1A01,ESSFmmp,52.906,-118.548599,1847
1A01P,ESSFmmp,52.9,-118.550003,1831
1A01P,ESSFmmp,52.9,-118.550003,1831
109782,ESSFmmp,53.05,-119.783333,2135
1178931,ESSFmmw,51.7,-116.633331,2084
FLK,ESSFmmw,51.059917,-116.137115,2109
2C14,ESSFmmw,51.0575,-116.137497,2087
2C14P,ESSFmmw,51.05,-116.133003,2036
FLK,ESSFmmw,51.059917,-116.137115,2109
2C14P,ESSFmmw,51.05,-116.133003,2036
1A23,ESSFmv1,53.6739,-125.339699,1197
1B06,ESSFmv1,53.358,-125.272903,1594
109015,ESSFmv1,53.818056,-123.97361,1465
1181120,ESSFmv2,55.133333,-121.48333,1106
1188297,ESSFmv2,55.133333,-121.48333,1106
118429,ESSFmv2,54.86,-120.979164,1555
118437,ESSFmv2,55.138889,-120.838333,1160
138,ESSFmv2,54.633,-120.576202,1305
118428,ESSFmv2,54.820833,-120.980003,1236
138,ESSFmv2,54.633,-120.576202,1305
118429,ESSFmv2,54.86,-120.979164,1555
118430,ESSFmv2,54.873333,-120.98333,1516
118437,ESSFmv2,55.138889,-120.838333,1160
118621,ESSFmv2,55.65,-122.033333,1319
1A12,ESSFmv3,56.0219,-126.295303,1247
4A05,ESSFmv3,55.8194,-124.693298,1491
4A12,ESSFmv3,55.4161,-124.762703,1173
118226,ESSFmv3,54.8875,-123.662498,1444
118300,ESSFmv3,55.333333,-124.948608,1180
109244,ESSFmv3,54.870833,-123.586113,1100
109223,ESSFmv3,55.602778,-125.224998,1256
109783,ESSFmv3,54.866667,-123.681946,1242
HRN,ESSFmv4,56.734767,-123.606003,1377
4A03,ESSFmv4,57.3962,-125.7005,1565
4A07,ESSFmv4,56.7007,-123.754997,1445
4A27P,ESSFmv4,57.6167,-125.067001,1651
HRN,ESSFmv4,56.734767,-123.606003,1377
CHW,ESSFmvp,56.636833,-122.77887,1512
118401,ESSFmvp,55.218333,-121.555,1645
118431,ESSFmvp,54.859722,-120.986664,1707
CHW,ESSFmvp,56.636833,-122.77887,1512
118401,ESSFmvp,55.218333,-121.555,1645
NUD,ESSFmw,51.4667,-124.783302,1338
3C08P,ESSFmw,52.4833,-126.25,1324
3D02,ESSFmw1,49.0448,-120.850197,1253
293,ESSFmw1,49.064753,-120.782654,1195
1110350,ESSFmw1,49.133333,-120.833336,1517
1110352,ESSFmw1,49.116667,-120.866669,1357
1124890,ESSFmw1,49.066667,-120.783333,1272
15322,ESSFmw1,49.11528,-120.870003,1344
15392,ESSFmw1,49.11564,-120.867439,1342
1C05,ESSFmw2,50.6984,-122.624901,1715
1C28,ESSFmw2,50.3787,-122.482101,1253
1D06,ESSFmw2,50.5361,-122.929604,1669
26221,ESSFmwp,50.40694,-122.255562,2307
26222,ESSFmww,50.40222,-122.264717,1892
4D11,ESSFun,57.5787,-130.263306,1074
4.00E+01,ESSFun,59.7633,-134.966003,886
4D08P,ESSFun,56.95,-130.783005,689
1207126,ESSFun,57.35,-131,948
1200730,ESSFun,58.216667,-132.266663,1232
120C036,ESSFun,59.71639,-135.044998,851
09AASC03,ESSFun,59.767,-134.966995,870
4D08P,ESSFun,56.95,-130.783005,689
53122,ESSFun,56.77667,-129.972534,1057
120062,ESSFun,57.166667,-130.149994,1184
120065,ESSFun,56.95,-130.800003,572
4D11P,ESSFun,57.5667,-130.25,1049
53123,ESSFun,56.94667,-130.106934,1185
1203046,ESSFunp,57.11,-131.449997,1174
1173190,ESSFvc,51.266667,-117.5,1215
1173191,ESSFvc,51.30083,-117.516403,1315
1176753,ESSFvc,51.2,-118.383331,932
GRP,ESSFvc,51.269722,-117.508614,1179
2A06,ESSFvc,51.0353,-118.146698,1765
2A29,ESSFvc,51.5006,-118.553802,1628
2A06P,ESSFvc,51.033,-118.150002,1753
2A02,ESSFvc,51.2625,-117.491096,1248
GRP,ESSFvc,51.269722,-117.508614,1179
38222,ESSFvc,51.19333,-117.771111,1610
38323,ESSFvc,51.51833,-118.46167,1750
2A14,ESSFvcp,51.2505,-117.509102,2031
38226,ESSFvcp,51.20083,-117.777779,2093
117CA90,ESSFvcw,51.23639,-117.701103,1881
FDL,ESSFvcw,51.237417,-117.700615,1870
MTR,ESSFvcw,51.039167,-118.150276,1844
2A16,ESSFvcw,51.6984,-118.445999,1913
2A17,ESSFvcw,51.2368,-117.699799,1853
2A18,ESSFvcw,51.411,-118.361504,1841
2A25,ESSFvcw,51.5677,-118.772102,1739
FDL,ESSFvcw,51.237417,-117.700615,1870
MTR,ESSFvcw,51.039167,-118.150276,1844
1.00E+07,ESSFwc2,51.5836,-119.426399,1769
250,ESSFwc2,51.5233,-119.114998,1530
267,ESSFwc2,51.9783,-119.4133,1477
267,ESSFwc2,51.9783,-119.4133,1477
1C13A,ESSFwc3,52.3409,-121.059998,1613
1C20P,ESSFwc3,52.117,-120.866997,1448
PYN,ESSFwc3,55.353,-122.637337,1386
1A02,ESSFwc3,53.3078,-120.317299,1589
1A15,ESSFwc3,54.3028,-120.782501,1596
1C20,ESSFwc3,52.1066,-120.867699,1477
4A02,ESSFwc3,55.3528,-122.642799,1435
4A16,ESSFwc3,55.4172,-123.041702,1426
4A18,ESSFwc3,54.5269,-121.804398,1480
109957,ESSFwc3,54.3,-120.783333,1544
118421,ESSFwc3,54.76,-121.675003,1414
118427,ESSFwc3,54.501667,-121.191666,1475
1090904,ESSFwc3,52.1,-120.883331,1567
668,ESSFwc3,53.1867,-122.0233,1538
668,ESSFwc3,53.1867,-122.0233,1538
118209,ESSFwc3,55.416667,-123.0625,1428
118421,ESSFwc3,54.76,-121.675003,1414
118427,ESSFwc3,54.501667,-121.191666,1475
118524,ESSFwc3,55.4,-123.07222,1309
118637,ESSFwc3,55.733333,-122.883331,1462
PYN,ESSFwc3,55.353,-122.637337,1386
1C20P,ESSFwc3,52.117,-120.866997,1448
109957,ESSFwc3,54.3,-120.783333,1544
BAR,ESSFwc4,50.066017,-118.34922,1597
SLK,ESSFwc4,50.434167,-117.701202,1819
2B06,ESSFwc4,50.0691,-118.352997,1597
2B07,ESSFwc4,49.7182,-117.975899,1813
2B08,ESSFwc4,50.4352,-117.703598,1824
2B08P,ESSFwc4,50.4333,-117.699997,1838
2B06P,ESSFwc4,50.0667,-118.349998,1594
BAR,ESSFwc4,50.066017,-118.34922,1597
2B06P,ESSFwc4,50.0667,-118.349998,1594
2B08P,ESSFwc4,50.4333,-117.699997,1838
SLK,ESSFwc4,50.434167,-117.701202,1819
1C41P,ESSFwcp,52.833,-120.349998,1961
1A17,ESSFwcp,53.7839,-120.372704,1677
1C23,ESSFwcp,52.748,-120.559097,1687
4A20,ESSFwcp,54.7253,-121.231697,1566
1A02P,ESSFwcp,53.3,-120.333,1719
1A17P,ESSFwcp,53.783,-120.366997,1711
1E08P,ESSFwcp,52.617,-119.717003,1868
109228,ESSFwcp,53.783333,-120.366669,1698
2D08P,ESSFwcp,50.6333,-116.932999,2289
1A05,ESSFwcp,53.9508,-121.4431,1692
1A19,ESSFwcp,53.6221,-121.024399,1766
1A02P,ESSFwcp,53.3,-120.333,1719
1A17P,ESSFwcp,53.783,-120.366997,1711
1C41P,ESSFwcp,52.833,-120.349998,1961
1E08P,ESSFwcp,52.617,-119.717003,1868
2A21P,ESSFwcp,52.2333,-118.233002,2017
2D08P,ESSFwcp,50.6333,-116.932999,2289
109971,ESSFwcp,53.616667,-121.01667,1713
109228,ESSFwcp,53.783333,-120.366669,1698
270,ESSFwcw,52.4533,-119.175003,1832
767,ESSFwcw,51.7,-117.099998,2043
MOL,ESSFwcw,52.22165,-118.225754,1939
PKM,ESSFwcw,50.447222,-118.61972,1850
1.00E+02,ESSFwcw,52.1818,-119.320503,1573
1.00E+10,ESSFwcw,52.2037,-120.032204,1758
1F03,ESSFwcw,50.4483,-118.617996,1856
1F04,ESSFwcw,50.653,-118.926903,1948
2A21,ESSFwcw,52.2206,-118.2258,1931
2A22,ESSFwcw,51.5903,-117.653099,2067
2A23,ESSFwcw,51.7179,-117.425201,1980
2D08,ESSFwcw,50.6397,-116.925797,2006
2D09,ESSFwcw,50.7157,-117.201897,1880
1E03A,ESSFwcw,51.8074,-119.938797,1906
1E11P,ESSFwcw,52.2667,-119.233002,1800
1E10P,ESSFwcw,52.2,-120.032997,1752
1F03P,ESSFwcw,50.45,-118.616997,1879
EAC,ESSFwcw,50.6396,-116.929733,2078
1.00E+08,ESSFwcw,52.5957,-119.7239,1625
4342E488,ESSFwcw,50.6417,-116.930603,2048
34128,ESSFwcw,50.04589,-117.23481,2063
34129,ESSFwcw,50.04931,-117.228668,2177
EAC,ESSFwcw,50.6396,-116.929733,2078
MOL,ESSFwcw,52.22165,-118.225754,1939
PKM,ESSFwcw,50.447222,-118.61972,1850
1E10P,ESSFwcw,52.2,-120.032997,1752
1F03P,ESSFwcw,50.45,-118.616997,1879
354,ESSFwh1,50.896591,-118.700745,1324
CSC,ESSFwh1,50.721389,-118.100555,1282
1147020,ESSFwh1,49.966667,-117.216667,1625
CSC,ESSFwh1,50.721389,-118.100555,1282
38424,ESSFwh1,50.70806,-117.754997,1546
2D05,ESSFwh2,49.6122,-116.6847,1563
1144413,ESSFwh3,49.066667,-117.033333,1652
262,ESSFwk1,53.2617,-121.761703,1466
1A03,ESSFwk1,53.0572,-121.491898,1483
1C17,ESSFwk1,51.9053,-121.258499,1632
1A03P,ESSFwk1,53.05,-121.483002,1530
1090660,ESSFwk1,53.06917,-121.514702,1280
695,ESSFwk1,52.974567,-121.554688,1326
1A03P,ESSFwk1,53.05,-121.483002,1530
262,ESSFwk1,53.2617,-121.761703,1466
