"BGC","STATION","Latitude","Longitude","Elevation","Name","AHM","MAP","MAT","MCMT","MSP","MWMT","PPT_at","PPT_sm","PPT_sp","PPT_wt","SHM","Tave_at","Tave_sm","Tave_sp","Tave_wt","TD","Tmax_at","Tmax_sm","Tmax_sp","Tmax_wt","Tmin_at","Tmin_sm","Tmin_sp","Tmin_wt"
"MSdm2","1126077",49.866667,-120,1493,"PEACHLAND BR",1.3728118875502,-109.2528,-0.26334666666667,-0.21336,37.7048,-0.13536,-52.0816,31.8616,-28.4328,-58.5368,-18.660839338843,-0.37032,0.15072,-0.29493333333333,-0.46965333333333,0.0779600000000009,-1.24953333333333,-0.6832666666667,-1.18212,-0.93308,0.509333333333333,0.98582666666667,0.58973333333333,-0.00822666666666905
"MSdw","165201",49.079167,-114.525002,1286,"BUTTS",-1.5712158579882,-52.2408,-1.20598,0.279159999999999,-6.5752,-2.20312,-10.3372,-1.2816,-20.0924,-21.2404,-13.0765928358209,-1.56574666666667,-1.5212133333333,-1.07334666666667,-0.58957333333333,-2.4818,0.317879999999999,0.527426666666699,-0.104853333333331,0.59338666666667,-3.44861333333333,-3.56885333333333,-2.04232,-1.7731333333333
"MSdw","1157631",49.74536,-114.886002,1135,"SPARWOOD CS",NA,NA,0.67318666666667,0.229159999999999,7.4248,0.246880000000001,-61.3372,9.7184,-69.0924,NA,-6.8801812765957,0.61758666666667,0.8287866666667,1.54332,-0.222906666666669,0.0182000000000002,1.6512133333333,1.8940933333333,2.4618133333333,0.62672,-0.41528,-0.235519999999999,0.62434666666667,-1.0731333333333
"MSdw","115568",49.849167,-114.895836,1248,"SPARWOOD AP",10.7324019438117,-289.2408,-0.14764666666667,0.62916,-64.5752,-0.45312,-65.3372,-44.2816,-72.0924,-108.2404,9.11779238095239,-0.61574666666667,-0.1545466666667,0.27665333333333,-0.0229066666666702,-1.0818,0.317879999999999,0.894093333333299,1.16181333333333,0.69338666666667,-1.54861333333333,-1.20218666666667,-0.60898666666667,-0.739800000000001
"MSdw","1152653",50.016667,-114.916664,1255,"ELKFORD",-0.176927751937999,-40.2408,-0.02681333333333,0.17916,36.4248,-0.30312,-20.3372,34.7184,-16.0924,-39.2404,-13.9062468167202,0.01758666666667,0.278786666666699,0.30998666666667,-0.63957333333333,-0.4818,0.55121333333333,0.727426666666698,0.928479999999999,-0.07328,-0.51528,-0.168853333333329,-0.30898666666667,-1.2064666666667
"MSdw","1157630",49.74528,-114.882797,1137,"SPARWOOD",4.457649421023,-135.2408,0.84818666666667,0.92916,-26.5752,0.19688,-15.3372,-24.2816,-35.0924,-61.2404,0.648130322580599,0.80092,0.862119999999999,1.59332,0.21042666666667,-0.7318,1.21788,1.66076,1.9618133333333,0.52672,0.38472,0.0644800000000005,1.22434666666667,-0.1064666666667
"MSdw","115571",49.651944,-114.714447,1364,"SUMMIT LAKE",3.5882360024375,-181.2408,-0.74764666666667,0.0791599999999999,-20.5752,-1.40312,-32.3372,-17.2816,-46.0924,-86.2404,-7.1607977952756,-0.78241333333333,-0.887880000000001,-0.52334666666667,-0.722906666666669,-1.4818,0.217879999999999,0.260760000000001,0.0284800000000001,-0.00661333333333003,-1.78194666666667,-2.03552,-1.07565333333333,-1.4398
"MSdw","1155403",49.75,-114.883331,1127,"NATAL KAISER",3.2668096587927,-93.2408,1.11485333333333,1.82916,-12.5752,0.596880000000001,-27.3372,-3.2816,-35.0924,-28.2404,-1.2402592366412,0.68425333333333,1.1787866666667,1.62665333333333,1.04376,-1.2318,1.8845466666667,2.6274266666667,2.32848,2.02672,-0.51528,-0.26885333333333,0.92434666666667,0.0602
"MSdw","115506",49.743611,-114.843056,1595,"AQUEDUCT 55",1.97908,-120.2408,-0.29348,0.87916,0.424800000000005,-0.753119999999999,-40.3372,-5.2816,-16.0924,-59.2404,-9.0813418181818,-0.83241333333333,-0.33788,0.34332,-0.27290666666667,-1.6318,-2.24878666666667,-1.9725733333333,-0.80485333333333,-1.50661333333333,0.58472,1.29781333333333,1.49101333333333,0.960199999999999
"MSdw","1152899",50.14861,-114.855003,1588,"FORDING RIVE",-1.9792533333333,-118.2408,-2.66431333333333,-3.07084,8.4248,-2.95312,-47.3372,5.7184,-31.0924,-46.2404,-18.3868349116608,-2.64908,-2.28788,-2.09001333333333,-3.55624,0.118199999999998,-2.51545333333333,-2.0059066666667,-2.30485333333333,-2.90661333333333,-2.78194666666667,-2.56885333333333,-1.87565333333333,-4.2064666666667
"MSxk1","1123390",49.36944,-120.021896,1652,"HEDLEY NP MI",1.0502405071315,-25.3232,0.53898,1.69764,92.2208,-0.0829599999999999,-56.3432,62.6988,24.764,-54.474,-28.465516462585,0.68304,0.2371866666667,0.21365333333333,1.09244,-1.781,0.19025333333333,-0.639413333333302,-0.41668,1.10808,1.17282666666667,1.11178666666667,0.84530666666667,1.076
"MSxk2","1165225",50.8,-120.133331,1583,"MT LOLO KAML",-7.5695015584416,125.1208,-0.77562,-0.336,107.9552,-0.47396,45.6532,58.4504,48.7732,-27.7924,-29.9510184126984,-0.77568,-0.3819866666667,-1.24992,-0.62557333333333,-0.13664,-2.37030666666667,-2.1511866666667,-3.06022666666667,-2.37112,0.82070666666667,1.38541333333333,0.56206666666667,1.11825333333333
"MSxk2","1123468",50.5,-121,1402,"HIGHLAND VAL",8.8214821940928,-95.8792,1.41604666666667,2.014,-35.0448,1.47604,-29.3468,-23.5496,-17.2268,-25.7924,15.96168,1.12432,1.68468,1.28341333333333,1.64109333333333,-0.536639999999998,0.429693333333329,0.615480000000002,0.23977333333333,1.09554666666667,1.82070666666667,2.75208,2.32873333333333,2.18492
"MSxk3","1116204",51.033333,-121.800003,1621,"PORCUPINE CR",9.2121921212121,-143.0588,1.65011333333333,0.663,18.124,2.13408,-52.5488,19.5932,-34.5392,-76.094,-0.3451814847162,1.37710666666667,2.3764,2.50324,0.413306666666671,1.47208,2.28990666666667,3.9458,3.45678666666667,1.17217333333333,0.46326666666667,0.80864,1.54833333333333,-0.34628
"PPxh1","1123984",49.866667,-119.400002,461,"KELOWNA EAST",-8.81057497536951,61.794,0.557539999999999,0.98916,54.0692,0.425999999999998,20.0444,38.2732,2.3764,2.1628,-53.922873989637,0.319426666666669,0.856906666666703,0.958586666666669,0.1642,-0.563040000000001,0.125413333333301,0.660173333333301,0.893786666666701,0.20286666666667,0.51148,1.05324,1.02290666666667,0.12665333333333
"PPxh1","1123993",49.85,-119.566666,574,"KELOWNA QUAI",5.7027040993789,-22.206,1.30754,2.33916,6.0692,1.026,1.0444,7.2732,-20.6236,-8.8372,-14.280208275862,1.23609333333333,1.3235733333333,1.25858666666667,1.48086666666667,-1.31304,0.49208,0.6935066666667,0.993786666666701,1.16953333333333,1.97814666666667,1.95324,1.52290666666667,1.79332
"PPxh1","11239R0",49.95,-119.400002,503,"KELOWNA MWS0",NA,NA,0.565873333333329,1.18916,30.0692,0.576000000000001,17.0444,20.2732,-0.623599999999996,NA,-37.803978934911,0.186093333333329,0.806906666666702,0.90858666666667,0.43086666666667,-0.613039999999998,0.858746666666701,1.6935066666667,1.62712,0.90286666666667,-0.48852,-0.0800933333333003,0.18957333333333,-0.0400133333333299
"PPxh1","112FN0M",49.4675,-120.511902,698,"PRINCETON CS",NA,NA,-1.95496,-2.71084,-12.9308,-2.024,-37.9556,-3.7268,-42.6236,NA,-16.33549015873,-1.71390666666667,-1.7264266666667,-1.49141333333333,-2.81913333333333,0.686959999999999,-0.0745866666667006,-0.173159999999999,0.0604533333333013,-1.4638,-3.35518666666667,-3.28009333333333,-3.04376,-4.17334666666667
"PPxh1","1123990",49.866667,-119.550003,522,"KELOWNA LAKE",-5.1734807883462,44.794,1.17837333333333,1.98916,18.0692,0.826000000000001,13.0444,14.2732,0.376400000000004,18.1628,-26.781855541401,1.06942666666667,1.04024,1.32525333333333,1.34753333333333,-1.16304,0.0254133333333009,0.0935066666667019,0.660453333333301,0.7362,2.11148,1.9865733333333,1.98957333333333,1.95998666666667
"PPxh1","1123992",49.866667,-119.48333,344,"KELOWNA PC B",1.9347403921569,-4.20600000000002,1.12837333333333,2.28916,10.0692,0.826000000000001,7.0444,9.2732,-8.6236,-10.8372,-19.566021744966,0.836093333333329,1.24024,1.17525333333333,1.33086666666667,-1.46304,0.858746666666701,1.3601733333333,1.5604533333333,1.36953333333333,0.81148,1.1199066666667,0.78957333333333,1.29332
"PPxh1","1123970",49.95,-119.383331,415,"KELOWNA A",-8.4025247222222,39.794,-0.313293333333331,0.68916,47.0692,-0.874000000000002,16.0444,32.2732,7.3764,-14.8372,-56.875684731183,-0.663906666666671,-0.309759999999997,0.09192,-0.30246666666667,-1.56304,0.39208,0.8601733333333,1.1937866666667,0.36953333333333,-1.72185333333333,-1.4800933333333,-1.01042666666667,-0.97334666666667
"PPxh1","1127800",49.566667,-119.650002,449,"SUMMERLAND C",0.594871111111097,0.793999999999983,0.95337333333333,1.83916,24.0692,0.725999999999999,-3.9556,21.2732,1.3764,-16.8372,-32.342404171779,0.802759999999999,1.04024,1.02525333333333,1.0142,-1.11304,0.192080000000001,0.460173333333302,0.660453333333301,0.70286666666667,1.41148,1.6199066666667,1.38957333333333,1.32665333333333
"PPxh1","1126510",49.4675,-120.511902,698,"PRINCETON A",-11.6443428368794,31.794,-1.90912666666667,-2.56084,11.0692,-2.224,10.0444,10.2732,-5.6236,18.1628,-40.843426666667,-1.66390666666667,-1.8430933333333,-1.39141333333333,-2.66913333333333,0.336960000000001,-0.374586666666699,-0.573159999999998,-0.1395466666667,-1.73046666666667,-2.95518666666667,-3.11342666666667,-2.64376,-3.60668
"PPxh1","1123980",49.866667,-119.416664,437,"KELOWNA CDA",-4.4398511111111,15.794,-0.0174600000000016,0.18916,21.0692,0.175999999999998,15.0444,10.2732,1.3764,-9.8372,-33.36426,-0.347240000000001,0.390240000000002,0.291919999999999,-0.3358,-0.0130400000000002,-0.641253333333299,0.226839999999999,0.2937866666667,-0.23046666666667,-0.0551866666666703,0.553239999999999,0.28957333333333,-0.440013333333329
"PPxh1","1123982",49.85,-119.449997,353,"KELOWNA DAV-",-0.4411431007752,-0.206000000000017,0.540873333333328,1.58916,14.0692,0.326000000000001,13.0444,13.2732,-12.6236,-12.8372,-26.536237124183,0.252759999999999,0.640240000000002,0.725253333333329,0.6142,-1.26304,0.49208,0.960173333333302,1.2604533333333,0.76953333333333,0.0114799999999997,0.3199066666667,0.18957333333333,0.45998666666667
"PPxh1","1128958",50.03667,-119.416298,506,"WINFIELD",-3.86098885844751,20.794,0.449206666666669,1.08916,23.0692,0.0760000000000005,9.0444,18.2732,-4.6236,-0.837199999999996,-35.559476049383,0.302759999999999,0.556906666666702,0.708586666666669,0.29753333333333,-1.01304,-0.474586666666699,-0.1398266666667,0.3604533333333,-0.19713333333333,1.07814666666667,1.25324,1.05624,0.79332
"PPxh1","1125707",49.816667,-119.48333,374,"OKANAGAN MIS",NA,32.794,NA,2.18916,26.0692,NA,16.0444,19.2732,-3.6236,2.1628,NA,0.652759999999999,NA,NA,1.24753333333333,NA,0.692080000000001,NA,NA,1.20286666666667,0.61148,NA,NA,1.29332
"PPxh1","1123965",49.95,-119.383331,415,"KELOWNA AWOS",NA,NA,NA,NA,38.0692,-1.074,-4.9556,18.2732,11.3764,NA,-52.702183728814,-1.03057333333333,-0.743093333333299,-0.55808,NA,NA,0.49208,1.1601733333333,1.02712,NA,-2.55518666666667,-2.64676,-2.14376,NA
"PPxh1","1123930",49.9,-119.466667,404,"KELOWNA",-4.3401647311828,27.794,0.632539999999999,2.08916,18.0692,-0.124000000000002,19.0444,10.2732,0.376400000000004,-0.837199999999996,-32.832810955414,0.319426666666669,0.306906666666702,0.80858666666667,1.1642,-2.21304,0.358746666666701,0.560173333333299,0.7937866666667,1.10286666666667,0.27814666666667,0.0532399999999988,0.82290666666667,1.22665333333333
"PPxh1","112G8L1",49.56372,-119.638397,411,"SUMMERLAND C",16.8365168922306,-78.206,0.840873333333329,1.43916,-2.9308,0.826000000000001,-18.9556,1.2732,-16.6236,-42.8372,-6.02970117647101,0.76942666666667,1.09024,0.891919999999999,0.680866666666666,-0.613039999999998,0.658746666666699,0.893506666666699,0.9604533333333,0.70286666666667,0.87814666666667,1.2865733333333,0.82290666666667,0.65998666666667
"PPxh1","1123975",49.883333,-119.466667,356,"KELOWNA BOWE",-0.232858635927002,2.79399999999998,0.778373333333329,1.73916,20.0692,0.475999999999999,10.0444,21.2732,-13.6236,-13.8372,-30.673615345912,0.302759999999999,0.8235733333333,0.92525333333333,1.13086666666667,-1.26304,0.3254133333333,0.960173333333302,1.1604533333333,1.16953333333333,0.27814666666667,0.6865733333333,0.68957333333333,1.09332
"PPxh1","1128758",49.833333,-119.633331,442,"WESTBANK",NA,NA,0.824206666666669,1.83916,16.0692,0.276,4.0444,9.2732,0.376400000000004,NA,-28.59611483871,0.619426666666669,0.723573333333302,1.04192,0.980866666666667,-1.56304,0.0587466666666998,0.02684,0.62712,0.7362,1.17814666666667,1.4199066666667,1.45624,1.22665333333333
"PPxh1","1123981",49.783333,-119.533333,545,"KELOWNA CEDA",10.7662659101655,-62.206,0.286706666666669,1.03916,-17.9308,0.425999999999998,-16.9556,-8.7268,-21.6236,-13.8372,9.897620165289,0.186093333333329,0.540240000000001,0.09192,0.39753333333333,-0.613039999999998,-0.60792,-0.0731599999999979,-0.3062133333333,-0.03046666666667,0.97814666666667,1.15324,0.48957333333333,0.82665333333333
"PPxh1","1126150",49.46306,-119.602203,343,"PENTICTON A",0.206940076628399,3.79399999999998,0.986706666666668,2.13916,29.0692,0.625999999999998,-1.9556,22.2732,5.3764,-20.8372,-36.771998095238,0.752759999999999,0.923573333333302,0.958586666666669,1.38086666666667,-1.51304,1.1254133333333,1.3601733333333,1.4937866666667,1.26953333333333,0.37814666666667,0.4865733333333,0.42290666666667,1.49332
"PPxh1","1125712",49.35,-119.533333,454,"OK FALLS MCL",-4.5739148410536,22.794,0.290873333333328,0.98916,29.0692,-0.124000000000002,-2.9556,18.2732,20.3764,-11.8372,-41.236283809524,0.13609333333333,0.206906666666701,0.55858666666667,0.33086666666667,-1.11304,1.09208,1.4601733333333,1.4604533333333,0.3362,-0.82185333333333,-1.04676,-0.34376,0.32665333333333
"PPxh1","1125700",50.04,-119.413902,501,"OKANAGAN CEN",-8.3242110144928,69.794,1.13254,2.33916,41.0692,0.625999999999998,20.0444,26.2732,13.3764,11.1628,-45.065648888889,1.06942666666667,1.04024,0.99192,1.49753333333333,-1.71304,0.258746666666699,0.3601733333333,0.560453333333301,1.0362,1.87814666666667,1.7199066666667,1.42290666666667,1.95998666666667
"PPxh1","1120M47",49.583333,-119.566666,651,"ARAWANA",NA,NA,0.565873333333329,1.33916,NA,-0.124000000000002,NA,21.2732,31.3764,NA,NA,0.486093333333329,0.390240000000002,0.641919999999999,0.8142,-1.46304,-0.10792,-0.339826666666699,0.327120000000001,0.40286666666667,1.07814666666667,1.1199066666667,0.95624,1.22665333333333
"PPxh1","1126078",49.70033,-119.741203,369,"PEACHLAND GR",3.1385572304649,-7.20600000000002,1.36170666666667,2.23916,3.0692,1.326,-4.9556,6.2732,-5.6236,-1.8372,-9.06408394366201,1.43609333333333,1.59024,1.09192,1.39753333333333,-0.913039999999999,0.125413333333301,0.293506666666701,0.12712,0.70286666666667,2.74481333333333,2.8865733333333,2.05624,2.09332
"PPxh1","1126070",49.783333,-119.716667,344,"PEACHLAND",-3.2245733333333,35.794,1.46587333333333,2.53916,11.0692,1.176,15.0444,13.2732,-6.6236,15.1628,-18.17676,1.43609333333333,1.3569066666667,1.37525333333333,1.7642,-1.36304,0.3254133333333,-0.1398266666667,0.5937866666667,1.1362,2.54481333333333,2.85324,2.15624,2.39332
"PPxh1","1126071",49.78267,-119.7145,342,"PEACHLAND",NA,NA,1.25337333333333,2.03916,NA,0.826000000000001,8.0444,NA,-12.6236,23.1628,NA,1.21942666666667,1.3069066666667,1.07525333333333,1.48086666666667,-1.21304,-0.0412533333332998,-0.1398266666667,0.227120000000001,0.70286666666667,2.47814666666667,2.75324,1.92290666666667,2.25998666666667
"PPxh1","1125381",49.55,-119.566666,480,"NARAMATA",4.6590648780488,-16.206,1.33254,2.23916,18.0692,0.625999999999998,-4.9556,17.2732,-2.6236,-24.8372,-28.05574089172,1.30276,1.1069066666667,1.44192,1.54753333333333,-1.61304,0.692080000000001,0.52684,1.12712,1.0362,1.91148,1.6865733333333,1.75624,2.05998666666667
"PPxh2","116L87J",50.816667,-120.300003,342,"KAMLOOPS RAY",-3.27025703703701,29.7396,0.91584666666667,1.19576,31.3008,1.00776,12.4196,26.9668,1.3028,-10.928,-34.86903373494,0.62366666666667,1.1553466666667,1.59894666666667,0.35862666666667,-0.190799999999999,1.31032,1.9405866666667,2.3974133333333,0.86084,-0.0637466666666702,0.3691866666667,0.79908,-0.14222666666667
"PPxh2","1114740",50.233333,-121.566666,413,"LYTTON",-12.4121878595096,172.7396,3.5783466666667,4.29576,-20.6992,3.50776,70.4196,-15.0332,0.302800000000005,117.072,43.116592982456,3.507,3.6220133333333,3.6156133333333,3.64196,-0.790799999999997,3.0769866666667,3.1072533333333,3.36408,3.16084,3.93625333333333,4.1358533333333,3.86574666666667,4.12444
"PPxh2","1163400",50.916667,-120.183334,714,"HEFFLEY CREE",-17.0641081064163,95.7396,-1.60915333333333,-0.45424,80.3008,-2.24224,18.4196,53.9668,23.3028,0.0720000000000027,-77.9931581395349,-1.77633333333333,-1.96132,-1.21772,-1.40804,-1.7908,-1.18968,-1.1927466666667,-0.535919999999999,-0.972493333333333,-2.36374666666667,-2.73081333333333,-1.90092,-1.84222666666667
"PPxh2","1114739",50.22444,-121.581902,228,"LYTTON",-8.4103504675716,111.7396,2.8075133333333,3.79576,-5.69919999999999,2.50776,44.4196,-8.03319999999999,18.3028,57.072,12.006841860465,2.9403333333333,2.7220133333333,2.68228,2.95862666666667,-1.2908,2.5769866666667,2.2072533333333,2.16408,2.52750666666667,3.30292,3.2358533333333,3.19908,3.39110666666667
"PPxh2","116C8P0",50.6,-120.199997,853,"KAMLOOPS PRA",NA,37.7396,NA,1.04576,49.3008,NA,11.4196,30.9668,14.3028,-18.928,NA,-0.40966666666667,NA,-0.23438666666667,0.0919599999999998,NA,-1.5230133333333,NA,-1.13592,-0.605826666666667,0.70292,NA,0.66574666666667,0.79110666666667
"PPxh2","1114619",50.68372,-121.934097,251,"LILLOOET",NA,NA,2.48668,3.04576,-2.69919999999999,2.95776,13.4196,-8.03319999999999,-0.697199999999995,NA,11.557581818182,2.59033333333333,2.93868,2.31561333333333,2.17529333333333,-0.090799999999998,2.41032,2.7072533333333,1.9307466666667,2.06084,2.76958666666667,3.1691866666667,2.69908,2.29110666666667
"PPxh2","1125075",50.2,-120.883331,763,"MERRITT CRAI",-7.96261373297001,36.7396,-0.45082,0.29576,14.3008,-1.29224,0.419600000000003,14.9668,13.3028,8.072,-36.284089932886,-0.15966666666667,-1.06132,-0.60105333333333,0.0919599999999998,-1.5908,0.643653333333299,-0.1927466666667,0.0974133333333,0.79417333333333,-0.963746666666667,-1.93081333333333,-1.30092,-0.60889333333333
"PPxh2","1114627",50.666667,-121.916664,209,"LILLOOET SET",5.60004962283379,-3.2604,2.14084666666667,2.74576,-10.6992,2.50776,5.4196,-5.03319999999999,-6.6972,3.072,18.852303225806,1.82366666666667,2.68868,2.24894666666667,1.87529333333333,-0.2408,1.3436533333333,2.3072533333333,2.2307466666667,1.49417333333333,2.30292,3.0691866666667,2.26574666666667,2.25777333333333
"PPxh3","1133275",49.016667,-118.466667,517,"GRAND FORKS",-8.2745053968254,88.4772,0.0740066666666701,-0.47112,56.6756,-0.068559999999998,12.9868,36.7464,32.3464,8.28440000000001,-45.2799780821918,-0.0344000000000007,0.6551333333333,0.74004,-0.99666666666667,0.40184,-0.170253333333299,0.0803866666667012,0.487733333333301,-1.11926666666667,0.09985333333333,1.23192,0.99310666666667,-0.87242666666667
"PPxh3","1133270",49.033333,-118.466667,531,"GRAND FORKS",-9.1904106273063,105.4772,0.15734,0.228879999999999,59.6756,-0.268560000000001,23.9868,34.7464,35.3464,13.2844,-47.4211603603604,-0.0177333333333305,0.271799999999999,0.70670666666667,-0.26333333333333,-0.498159999999999,-0.00358666666669905,0.113720000000001,0.721066666666699,-0.285933333333333,-0.03348,0.43192,0.69310666666667,-0.23909333333333
"PPxh3","1134130",49.066667,-118.933334,815,"KETTLE VALLE",NA,-51.5228,NA,NA,23.6756,-0.368559999999999,-17.0132,18.7464,-14.6536,-36.7156,-30.609187096774,NA,0.271799999999999,NA,NA,NA,NA,1.2803866666667,NA,NA,NA,-0.734746666666672,NA,NA
"SBPSdc","1086550",52.99167,-122.955299,919,"PUNTCHESAKUT",0.8584556284153,1.89359999999999,0.69468666666667,2.14724,35.3308,0.44312,-7.81800000000001,27.4152,-5.744,-13.392,-9.1873152238806,0.57802666666667,0.6063333333333,0.96993333333333,0.67985333333333,-1.70484,0.307413333333329,0.243080000000003,0.67216,0.59617333333333,0.84804,0.96966666666667,1.26690666666667,0.764013333333301
"SBPSdc","1080289",52.55,-123.183334,1164,"ALEXIS CREEK",-2.7866541242938,-14.1064,-1.46364666666667,0.197240000000001,35.3308,-1.90688,-9.81800000000001,22.4152,-0.744,-27.392,-17.9559719402985,-1.42197333333333,-1.8603333333333,-1.4634,-1.05348,-2.10484,-0.692586666666671,-0.9902533333333,-0.72784,0.46284,-2.15196,-2.73033333333333,-2.19976,-2.56932
"SBPSmk","116HFF6",51.3265,-120.839203,1074,"VIDETTE LAKE",2.4661069255663,-11.3996,1.19986666666667,2.71104,15.4,0.59404,-14.4536,2.16040000000001,9.7216,-10.3032,-3.5774575645756,1.12824,0.6974533333333,1.35437333333333,1.68308,-2.1166,1.3915066666667,1.29144,1.4252666666667,1.44498666666667,0.86745333333333,0.10334666666667,1.28316,1.9228133333333
"SBPSmk","1097646",52.18389,-121.686401,1032,"SPOKIN LAKE",-2.1868085446009,41.6004,0.01236666666667,1.41104,24.4,-0.705959999999999,14.5464,17.1604,6.7216,1.6968,-9.9638571428571,-0.0550933333333301,-0.4525466666667,0.42104,0.19974666666667,-2.1166,0.458173333333329,0.591439999999999,0.691933333333301,0.71165333333333,-0.56588,-1.49665333333333,0.14982666666667,-0.31052
"SBPSxc","1088009",51.9,-124.599998,921,"TATLA LAKE B",10.5110456220323,-158.9872,0.43903333333333,-0.265640000000001,-66.108,1.11104,-24.3416,-37.6972,-31.2288,-66.9456,37.990185343511,0.00614666666667008,1.26832,1.38833333333333,-0.854106666666671,1.37512,0.45548,1.6934533333333,1.8787733333333,-0.70726666666667,-0.44374666666667,0.84198666666667,0.89713333333333,-1.0041066666667
"SBPSxc","1084350",51.983333,-124.933334,921,"KLEENA KLEEN",8.280217037037,-149.9872,-0.0359666666666696,-0.615640000000001,-32.108,0.461040000000001,-53.3416,-25.6972,-40.2288,-31.9456,11.5571527272727,0.13948,0.6516533333333,0.57166666666667,-1.45410666666667,1.07512,0.92214666666667,1.5934533333333,1.84544,-0.57393333333333,-0.64374666666667,-0.29134666666667,-0.70286666666667,-2.33744
"SBSdh1","1178CL9",52.85,-119.25,1019,"VALEMOUNT NO",NA,NA,0.525333333333331,2.54008,22.5136,0.302079999999998,-12.0356,16.4116,28.1848,NA,-6.45455821305841,0.60078666666667,0.4128266666667,0.28058666666667,0.88381333333333,-2.23812,-0.0470399999999991,-0.360986666666697,-0.54636,-0.21089333333333,1.24985333333333,1.18744,1.10653333333333,1.97724
"SBSdh1","109QJ3G",53,-119.533333,746,"TETE JAUNE",3.0923072325976,-89.3508,0.404500000000001,1.44008,-32.4864,0.20208,-30.0356,-10.5884,-33.8152,-18.8976,6.0556345762712,0.30078666666667,0.379493333333301,0.78058666666667,0.23381333333333,-1.23812,0.75296,0.4390133333333,1.3869733333333,1.05577333333333,-0.150146666666667,0.32077333333333,0.1732,-0.589426666666698
"SBSdh1","1092578",53.133333,-119.849998,758,"DUNSTER",0.3164956910569,-22.3508,0.26283333333333,1.79008,-3.4864,-0.497920000000001,-8.03559999999999,-3.58840000000001,-9.8152,-4.89760000000001,-4.0283116981132,0.30078666666667,-0.153840000000001,0.59725333333333,0.38381333333333,-2.28812,0.386293333333331,0.205680000000001,0.686973333333299,0.52244,0.21652,-0.51256,0.50653333333333,0.243906666666671
"SBSdh1","1094950",53.266667,-120.150002,739,"MCBRIDE 4SE",3.1761948060708,-85.3508,0.5545,1.84008,-14.4864,-0.0479199999999995,-20.0356,-17.5884,-19.8152,-31.8976,0.251884409448799,0.317453333333329,0.362826666666701,1.14725333333333,0.46714666666667,-1.88812,0.28629333333333,0.705680000000001,1.2203066666667,0.42244,0.349853333333333,0.02077333333333,1.0732,0.510573333333332
"SBSdh1","11783L9",52.833333,-119.25,825,"VALEMOUNT EA",5.5775667676768,-150.3508,0.18783333333333,1.84008,-19.4864,-0.44792,-47.0356,-11.5884,-32.8152,-62.8976,-0.105450441767104,0.567453333333329,-0.1871733333333,0.0305866666666699,0.41714666666667,-2.28812,1.3196266666667,0.505680000000002,0.3869733333333,0.85577333333333,-0.18348,-0.87922666666667,-0.3268,-0.0227599999999999
"SBSdh1","1178339",52.816667,-119.25,787,"VALEMOUNT",5.6509051222651,-160.3508,-0.0496666666666696,1.24008,-15.4864,-0.647920000000001,-35.0356,-18.5884,-42.8152,-67.8976,-1.87378861660081,0.41745333333333,-0.220506666666699,-0.11941333333333,-0.19952,-1.88812,0.486293333333331,-0.2609866666667,-0.346360000000001,-0.21089333333333,0.349853333333333,-0.17922666666667,0.10653333333333,-0.18942666666667
"SBSdh1","1094955",53.366667,-120.25,771,"MCBRIDE NORT",-0.548862429543199,7.64919999999995,0.337833333333331,2.24008,59.5136,-0.647920000000001,5.96440000000001,35.4116,1.1848,-38.8976,-15.6113765853659,0.317453333333329,-0.237173333333301,0.447253333333331,0.90048,-2.88812,0.28629333333333,-0.294319999999999,0.3869733333333,0.85577333333333,0.349853333333334,-0.17922666666667,0.50653333333333,0.94390666666667
"SBSdk","1070573",54.44639,-125.459702,711,"BABINE LAKE",2.9210576100629,-28.6192,0.81652,2.65172,-4.8896,0.544519999999999,-15.3568,-3.59999999999999,2.002,-13.5708,2.2411155555556,0.900666666666671,0.646026666666701,0.3204,1.45026666666667,-2.10748,-0.0982133333333302,-0.772133333333301,-0.77389333333333,0.33004,1.90034666666667,2.06290666666667,1.41749333333333,2.57001333333333
"SBSdk","1098D90",54.03333,-124.016701,669,"VANDERHOOF",3.2078231636117,-14.6192,1.36235333333333,0.80172,5.1104,2.04452,-9.35679999999999,2.40000000000001,1.002,-10.5708,5.86697592920349,1.134,2.32936,2.23706666666667,-0.19973333333333,1.24252,1.53512,2.7278666666667,2.6927733333333,-0.0366266666666699,0.73368,1.92957333333333,1.78416,-0.36332
"SBSdk","1091170",54.25,-125.800003,701,"BURNS LAKE D",-0.723250504256701,3.38080000000002,-0.11264666666667,0.45172,7.1104,-0.35548,-20.3568,1.40000000000001,12.002,8.42919999999999,-5.28812421052631,0.134,-0.0873066666666986,0.23706666666667,-0.68306666666667,-0.807480000000002,0.535119999999999,0.594533333333302,0.82610666666667,0.0633733333333302,-0.26632,-0.77042666666667,-0.34917333333333,-1.4299866666667
"SBSdk","1085415",53.683333,-124.833336,716,"NECHAKO RIVE",NA,NA,-0.15848,0.0517199999999995,20.1104,0.0945199999999993,-21.3568,12.4,-2.998,NA,-6.6858092946058,-0.24933333333333,0.229360000000002,0.2704,-0.83306666666667,0.0425199999999997,0.601786666666669,1.1278666666667,1.2261066666667,-0.36996,-1.09965333333333,-0.670426666666669,-0.68250666666667,-1.2966533333333
