ID1,ID2,lat,long,el
468,BC,48.862144,-124.019112,949
469,BC,48.863692,-124.808594,260
470,BC,48.864685,-123.596558,0
471,BC,48.865565,-124.202583,182
472,BC,48.865887,-123.173973,0
473,BC,48.866028,-124.992111,659
474,BC,48.86811,-125.175644,0
475,BC,48.868687,-123.780006,564
476,BC,48.868734,-124.386078,830
477,BC,48.86994,-125.359192,0
478,BC,48.870471,-123.357399,176
479,BC,48.87165,-124.569595,127
480,BC,48.872437,-123.963486,968
481,BC,48.874314,-124.753128,670
482,BC,48.874802,-123.540848,61
483,BC,48.875827,-123.118187,0
484,BC,48.875935,-124.146996,992
485,BC,48.876726,-124.936684,116
486,BC,48.87888,-123.724335,68
487,BC,48.878885,-125.120255,0
488,BC,48.87918,-124.330521,165
489,BC,48.880487,-123.301636,0
490,BC,48.880791,-125.303841,7
491,BC,48.882173,-124.514069,788
492,BC,48.882445,-125.487442,0
493,BC,48.882707,-123.907845,628
494,BC,48.884895,-123.485123,0
495,BC,48.884913,-124.697647,238
496,BC,48.886281,-124.091385,569
497,BC,48.887401,-124.881233,598
498,BC,48.889051,-123.668633,5
499,BC,48.889603,-124.27494,165
500,BC,48.889636,-125.064842,0
501,BC,48.890481,-123.24585,0
502,BC,48.891618,-125.248466,0
503,BC,48.892672,-124.458527,670
504,BC,48.892954,-123.85218,969
505,BC,48.893348,-125.432098,0
506,BC,48.894965,-123.429367,0
507,BC,48.895488,-124.642136,208
508,BC,48.896604,-124.035751,367
509,BC,48.898053,-124.82576,635
510,BC,48.899197,-123.612915,0
511,BC,48.900002,-124.219345,908
512,BC,48.900364,-125.009407,4
513,BC,48.900451,-123.190048,0
514,BC,48.902423,-125.193062,0
515,BC,48.903148,-124.402962,326
516,BC,48.903177,-123.796486,597
517,BC,48.904229,-125.37674,0
518,BC,48.905012,-123.373596,74
519,BC,48.905782,-125.560425,0
520,BC,48.906041,-124.586609,283
521,BC,48.906904,-123.980095,475
522,BC,48.908681,-124.770264,671
523,BC,48.909321,-123.557175,73
524,BC,48.910379,-124.163719,1030
525,BC,48.911069,-124.953949,602
526,BC,48.913204,-125.137642,0
527,BC,48.913377,-123.740776,82
528,BC,48.913601,-124.347374,165
529,BC,48.915036,-123.317795,0
530,BC,48.915086,-125.32135,0
531,BC,48.91657,-124.531052,123
532,BC,48.916716,-125.505074,0
533,BC,48.917181,-123.924416,1168
534,BC,48.919287,-124.714745,329
535,BC,48.919421,-123.501404,0
536,BC,48.920732,-124.108078,630
537,BC,48.921751,-124.89846,395
538,BC,48.923554,-123.685043,0
539,BC,48.923962,-125.082191,127
540,BC,48.924031,-124.291763,514
541,BC,48.925036,-123.261978,0
542,BC,48.925921,-125.265938,7
543,BC,48.927076,-124.475471,258
544,BC,48.927434,-123.868713,903
545,BC,48.927627,-125.449699,0
546,BC,48.92908,-125.633469,0
547,BC,48.929498,-123.445618,116
548,BC,48.92987,-124.659203,241
549,BC,48.931062,-124.052414,818
550,BC,48.93241,-124.842957,117
551,BC,48.933707,-123.629295,0
552,BC,48.934437,-124.23613,792
553,BC,48.934698,-125.026726,41
554,BC,48.935013,-123.206139,0
555,BC,48.936733,-125.210503,0
556,BC,48.93756,-124.419876,791
557,BC,48.937664,-123.812996,272
558,BC,48.938515,-125.394302,0
559,BC,48.939551,-123.389809,0
560,BC,48.940044,-125.57811,0
561,BC,48.940429,-124.603638,702
562,BC,48.941369,-123.996719,983
563,BC,48.943046,-124.78743,643
564,BC,48.943838,-123.573517,0
565,BC,48.94482,-124.180473,812
566,BC,48.94541,-124.97123,337
567,BC,48.947521,-125.155052,0
568,BC,48.947871,-123.757248,48
569,BC,48.948019,-124.36425,952
570,BC,48.94938,-125.338882,0
571,BC,48.949582,-123.333984,0
572,BC,48.950966,-124.54805,330
573,BC,48.950985,-125.522728,57
574,BC,48.951652,-123.94101,640
575,BC,48.953659,-124.731873,801
576,BC,48.953945,-123.517715,142
577,BC,48.955181,-124.124794,1179
578,BC,48.956099,-124.91571,133
579,BC,48.958055,-123.701485,0
580,BC,48.958287,-125.099571,0
581,BC,48.958456,-124.308609,665
582,BC,48.959589,-123.27813,0
583,BC,48.960221,-125.28344,4
584,BC,48.961479,-124.492447,1029
585,BC,48.961903,-125.467323,130
586,BC,48.961913,-123.885277,543
587,BC,48.963332,-125.651215,0
588,BC,48.964028,-123.461891,0
589,BC,48.964249,-124.6763,705
590,BC,48.965518,-124.069092,1027
591,BC,48.966765,-124.860176,273
592,BC,48.968215,-123.645691,61
593,BC,48.96887,-124.252937,1117
594,BC,48.969029,-125.044067,0
595,BC,48.97104,-125.227974,254
596,BC,48.971969,-124.436813,339
597,BC,48.97215,-123.829521,350
598,BC,48.972798,-125.411896,49
599,BC,48.974089,-123.406052,0
600,BC,48.974303,-125.595825,32
601,BC,48.974815,-124.620697,607
602,BC,48.975831,-124.013374,578
603,BC,48.977408,-124.804611,406
604,BC,48.978352,-123.589882,0
605,BC,48.97926,-124.19725,1145
606,BC,48.979749,-124.988541,0
607,BC,48.981836,-125.172478,0
608,BC,48.982364,-123.773743,0
609,BC,48.982436,-124.381157,1056
610,BC,48.98367,-125.356438,0
611,BC,48.984126,-123.350189,0
612,BC,48.985251,-125.540405,64
613,BC,48.985358,-124.565079,138
614,BC,48.986122,-123.957626,508
615,BC,48.986579,-125.724388,0
616,BC,48.988028,-124.749023,615
617,BC,48.988466,-123.53405,0
618,BC,48.989627,-124.141541,641
619,BC,48.990445,-124.932983,418
620,BC,48.992554,-123.717941,0
621,BC,48.992609,-125.116966,229
622,BC,48.992879,-124.325478,806
623,BC,48.994519,-125.300964,0
624,BC,48.995879,-124.509438,908
625,BC,48.996177,-125.48497,235
626,BC,48.996389,-123.901855,280
627,BC,48.997581,-125.668983,15
628,BC,48.998557,-123.478195,0
629,BC,48.998625,-124.693413,1185
630,BC,48.999971,-124.0858,830
631,BC,49.001113,-119.623909,729
632,BC,49.001118,-124.877411,0
633,BC,49.001165,-117.534286,847
634,BC,49.001209,-118.607468,1177
635,BC,49.001359,-120.823769,1824
636,BC,49.001527,-114.509331,1340
637,BC,49.001687,-115.160049,782
638,BC,49.002023,-119.863876,1723
639,BC,49.002171,-120.583801,1549
640,BC,49.002263,-118.070877,1445
641,BC,49.002503,-120.103851,1693
642,BC,49.002552,-120.343826,1869
643,BC,49.002721,-123.662117,31
644,BC,49.002919,-122.39093,49
645,BC,49.003164,-121.72731,876
646,BC,49.0033,-124.269775,418
647,BC,49.003327,-114.155312,2114
648,BC,49.003358,-125.061432,160
649,BC,49.003535,-117.237534,1378
650,BC,49.003926,-115.456802,1590
651,BC,49.003942,-118.847404,628
652,BC,49.004129,-123.238388,0
653,BC,49.004195,-122.814659,0
654,BC,49.00521,-114.806053,1590
655,BC,49.005246,-116.940758,1352
656,BC,49.005345,-125.245461,141
657,BC,49.005507,-115.753578,1253
658,BC,49.005597,-121.487358,1507
659,BC,49.005823,-117.774147,1288
660,BC,49.005959,-118.310783,557
661,BC,49.006245,-119.087364,1273
662,BC,49.006299,-116.643974,1408
663,BC,49.006376,-124.453766,952
664,BC,49.00643,-116.050377,1308
665,BC,49.006542,-122.151016,8
666,BC,49.006633,-123.846069,51
667,BC,49.006694,-116.347176,1570
668,BC,49.007079,-125.429504,33
669,BC,49.007599,-121.247383,1986
670,BC,49.007795,-114.452019,1223
671,BC,49.008118,-119.327339,1136
672,BC,49.008234,-115.102814,805
673,BC,49.008559,-125.613564,25
674,BC,49.008578,-122.574768,77
675,BC,49.008624,-123.422318,0
676,BC,49.008725,-117.477379,857
677,BC,49.009171,-121.007401,1657
678,BC,49.009199,-124.637779,880
679,BC,49.009225,-118.550728,774
680,BC,49.009272,-122.998543,0
681,BC,49.009444,-114.097954,2113
682,BC,49.00956,-119.567337,952
683,BC,49.009735,-121.911072,994
684,BC,49.010051,-118.014053,1191
685,BC,49.010291,-124.030045,731
686,BC,49.010312,-120.767395,1808
687,BC,49.010571,-119.807343,1541
688,BC,49.0106,-115.399605,1864
689,BC,49.010968,-117.180588,916
690,BC,49.011023,-120.527382,1466
691,BC,49.011152,-120.047348,1803
692,BC,49.011303,-120.287369,2081
693,BC,49.011605,-114.748772,1963
694,BC,49.011768,-124.821815,227
695,BC,49.01206,-118.790695,579
696,BC,49.012308,-115.696419,1127
697,BC,49.012497,-121.671097,1380
698,BC,49.012531,-122.334839,65
699,BC,49.012554,-116.883766,1304
700,BC,49.012865,-123.60627,0
701,BC,49.013357,-115.993256,1395
702,BC,49.01348,-116.586929,797
703,BC,49.013485,-117.71727,835
704,BC,49.013697,-124.21405,345
705,BC,49.013748,-116.290092,1658
706,BC,49.013849,-118.25399,540
707,BC,49.013985,-122.758644,6
708,BC,49.014039,-114.394691,1478
709,BC,49.014085,-125.005867,286
710,BC,49.014096,-123.182457,0
711,BC,49.014465,-119.030693,1015
712,BC,49.014757,-115.045563,851
713,BC,49.014829,-121.431099,1505
714,BC,49.016053,-122.094879,320
715,BC,49.016148,-125.189934,333
716,BC,49.016261,-117.420456,1197
717,BC,49.016439,-119.270706,1110
718,BC,49.01673,-121.191078,1120
719,BC,49.01685,-124.398079,1098
720,BC,49.016853,-123.790253,32
721,BC,49.017216,-118.493965,553
722,BC,49.01725,-115.342392,1464
723,BC,49.017815,-117.957207,778
724,BC,49.017958,-125.374016,102
725,BC,49.017976,-114.691475,1979
726,BC,49.017982,-119.510735,755
727,BC,49.018201,-120.95105,1490
728,BC,49.018267,-122.518707,67
729,BC,49.018378,-117.123619,1610
730,BC,49.018667,-123.366417,0
731,BC,49.019085,-115.639244,1027
732,BC,49.019096,-119.750778,798
733,BC,49.019139,-122.942558,0
734,BC,49.019145,-121.854881,1363
735,BC,49.019241,-120.710999,1414
736,BC,49.019515,-125.558113,38
737,BC,49.019749,-124.58213,434
738,BC,49.019778,-119.990829,1807
739,BC,49.019837,-116.826752,1671
740,BC,49.019851,-120.470947,1685
741,BC,49.02003,-120.230888,2219
742,BC,49.020153,-118.733971,729
743,BC,49.020259,-114.337349,1312
744,BC,49.020261,-115.936119,1572
745,BC,49.020589,-123.974266,295
746,BC,49.020637,-116.529877,536
747,BC,49.020778,-116.232994,1033
748,BC,49.020819,-125.742218,0
749,BC,49.021123,-117.660385,990
750,BC,49.021255,-114.988304,1376
751,BC,49.021715,-118.197182,441
752,BC,49.021807,-121.614861,1647
753,BC,49.022119,-122.278725,60
754,BC,49.022395,-124.766197,279
755,BC,49.02266,-118.973999,894
756,BC,49.022985,-123.5504,0
757,BC,49.023751,-122.702606,21
758,BC,49.023772,-117.363518,788
759,BC,49.023875,-115.285164,995
760,BC,49.024038,-121.374817,867
761,BC,49.024039,-123.126511,0
762,BC,49.024071,-124.158302,358
763,BC,49.024323,-114.634163,1512
764,BC,49.024736,-119.21405,1309
765,BC,49.024788,-124.950287,507
766,BC,49.025184,-118.437187,519
767,BC,49.025541,-122.038712,178
768,BC,49.025555,-117.900345,1241
769,BC,49.025763,-117.066635,1837
770,BC,49.025836,-115.582054,1467
771,BC,49.025838,-121.13475,1685
